Plnt,Purch.doc.,Created on,vendor,POrg,Material,Commodity, Order quantity,GR qty,GR value,  Net price,Curr.,    Per,Mat. doc.,Pstg date,c
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity9,8800,7304,45412.62,6217.5,USD,1000,ss03ss418278,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity7,9200,7360,45768.16,6218.5,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity6,9200,8096,50353.07,6219.5,USD,1000,ss03ss448434,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity9,8800,8184,50908.57,6220.5,USD,1000,ss03ss468334,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity3,9200,7360,45790.24,6221.5,USD,1000,ss03ss497684,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity4,400,300,1866.75,6222.5,USD,1000,ss03ss497681,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity9,5600,5152,32063.47,6223.5,USD,1000,ss03ssssss0807,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V5,commodity1,9200,8372,52111.51,6224.5,USD,1000,ss03ssssss9972,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity9,52400,36680,228244.23,6222.58,USD,1000,ss03ss399283,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity10,52400,52400,326115.59,6223.58,USD,1000,ss03ss414400,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity7,58800,41748,259863.77,6224.58,USD,1000,ss03ss418278,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity7,52400,47160,293598.35,6225.58,USD,1000,ss03ss424818,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity10,52400,39824,247967.32,6226.58,USD,1000,ss03ss42ss849,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity10,52400,47684,296955.92,6227.58,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity2,44800,34048,212070.69,6228.58,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity4,44800,38080,237222.41,6229.58,USD,1000,ss03ss432ss64,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity9,60000,44400,276637.75,6230.58,USD,1000,ss03ss43946ss,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity3,44800,37632,234506.82,6231.58,USD,1000,ss03ss441867,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity7,44800,44352,276427.39,6232.58,USD,1000,ss03ss448434,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity2,44800,35392,220618.86,6233.58,USD,1000,ss03ss4ss3088,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity5,58800,52332,326268.04,6234.58,USD,1000,ss03ss463033,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity8,17200,13932,86874.1,6235.58,USD,1000,ss03ss4682ss4,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity3,64000,49280,307338.66,6236.58,USD,1000,ss03ss47637ss,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity3,17200,17028,106213.51,6237.58,USD,1000,ss03ss47637ss,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity2,64000,52480,327400.68,6238.58,USD,1000,ss03ss490428,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity7,64000,50560,315473.16,6239.58,USD,1000,ss03ss484726,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity1,64000,60160,375433.29,6240.58,USD,1000,ss03ss497681,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity3,64000,53120,331552.73,6241.58,USD,1000,ss03ssss0ss696,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity9,58800,51156,319345.42,6242.58,USD,1000,ss03ssss0ss778,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity9,64000,59520,371617.88,6243.58,USD,1000,ss03ssss12726,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity6,64000,57600,359687.81,6244.58,USD,1000,ss03ssss28638,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity4,64000,61440,383728.44,6245.58,USD,1000,ss03ssss3ss870,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity4,44400,42180,263480.74,6246.58,USD,1000,ss03ssssss0807,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity4,44400,44400,277392.55,6247.58,USD,1000,ss03ssssss6127,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity9,44800,39872,249143.38,6248.58,USD,1000,ss03ssssss9972,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102511V6,commodity9,31600,22752,142190.44,6249.58,USD,1000,ss03ssssss9ss04,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity5,60000,58800,365875.94,6222.38,USD,1000,ss03ss399279,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity5,52320,49704,309326.88,6223.38,USD,1000,ss03ss414400,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity1,49920,37939.2,236148,6224.38,USD,1000,ss03ss418278,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity3,52320,42379.2,263826.62,6225.38,USD,1000,ss03ss424818,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity9,52320,51273.6,319248.92,6226.38,USD,1000,ss03ss42ss849,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity6,52320,41332.8,257395.05,6227.38,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity4,52320,43948.8,273729.83,6228.38,USD,1000,ss03ss432ss64,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity10,45120,36547.2,227666.4,6229.38,USD,1000,ss03ss432ss64,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity3,45120,34291.2,213647.21,6230.38,USD,1000,ss03ss441867,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity10,60000,54000,336494.52,6231.38,USD,1000,ss03ss43946ss,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity1,45120,44668.8,278392.94,6232.38,USD,1000,ss03ss448434,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity6,45120,32035.2,199687.57,6233.38,USD,1000,ss03ss4ss3088,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity4,45120,32035.2,199719.61,6234.38,USD,1000,ss03ss463027,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity5,17280,16243.2,101282.52,6235.38,USD,1000,ss03ss4682ss4,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity7,17280,13651.2,85134.07,6236.38,USD,1000,ss03ss47637ss,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity8,63840,55540.8,346429.08,6237.38,USD,1000,ss03ss47637ss,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity7,63840,47241.6,294711.05,6238.38,USD,1000,ss03ss490428,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity7,63840,44688,278825.41,6239.38,USD,1000,ss03ss484726,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity3,62400,57408,358247.74,6240.38,USD,1000,ss03ss484719,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity8,63840,54264,338682.24,6241.38,USD,1000,ss03ss497681,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity6,49920,48921.6,305387.22,6242.38,USD,1000,ss03ssss0ss778,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity4,63840,57456,358719.64,6243.38,USD,1000,ss03ssss0ss696,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity5,63840,61286.4,382695.57,6244.38,USD,1000,ss03ssss12726,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity5,63840,61286.4,382756.86,6245.38,USD,1000,ss03ssss28638,Apr-23,
p20,2000062,2023-04-18,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity4,1,0.82,5.12,6246.4,USD,1000,ss03ssss12ss88,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity4,63840,49156.8,307101.21,6247.38,USD,1000,ss03ssss3ss870,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity1,44160,40185.6,251094.9,6248.38,USD,1000,ss03ssssss0807,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity9,44160,40627.2,253894.81,6249.38,USD,1000,ss03ssssss6127,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity4,31680,25344,158409.63,6250.38,USD,1000,ss03ssssss9ss04,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V7,commodity7,45120,34742.4,217187.94,6251.38,USD,1000,ss03ssssss9972,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity6,8640,6652.8,41613.46,6255.03,USD,1000,ss03ss418278,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity8,9120,6748.8,42220.7,6256.03,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity7,9120,8208,51357.7,6257.03,USD,1000,ss03ss448434,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity9,8640,7862.4,49203.14,6258.03,USD,1000,ss03ss468334,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity7,9120,7478.4,46807.53,6259.03,USD,1000,ss03ss497684,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity5,480,460.8,2884.62,6260.03,USD,1000,ss03ss497681,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity8,5280,4012.8,25124.26,6261.03,USD,1000,ss03ssssss0807,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V8,commodity8,9120,7022.4,43974.48,6262.03,USD,1000,ss03ssssss9972,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity8,16320,14361.6,89947.13,6263.03,USD,1000,ss03ss418037,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity3,16320,11424,71560.28,6264.03,USD,1000,ss03ss4244ss2,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity4,16320,11587.2,72594.16,6265.03,USD,1000,ss03ss42ss810,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity3,12960,12700.8,79583.59,6266.03,USD,1000,ss03ss42ss849,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity1,18240,14409.6,90305.4,6267.03,USD,1000,ss03ss429088,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity8,12960,10108.8,63362.26,6268.03,USD,1000,ss03ss441867,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity7,18240,14592,91477.69,6269.03,USD,1000,ss03ss43946ss,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity7,15360,11366.4,71267.67,6270.03,USD,1000,ss03ss463033,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity9,15360,12288,77058.42,6271.03,USD,1000,ss03ss468334,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity2,16800,14784,92725.69,6272.03,USD,1000,ss03ss484719,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity7,15360,14592,91536.05,6273.03,USD,1000,ss03ssss0ss778,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity4,17760,12609.6,79113.01,6274.03,USD,1000,ss03ssssss0807,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity8,15360,12902.4,80962.95,6275.03,USD,1000,ss03ssssss6136,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511V9,commodity10,12960,9201.6,57749.52,6276.03,USD,1000,ss03ssssss9972,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity4,84000,68880,448012.74,6504.25,USD,1000,ss03ss399279,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity6,73200,56364,366661.91,6505.25,USD,1000,ss03ss399283,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity3,73200,52704,342905.4,6506.25,USD,1000,ss03ss414400,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity4,75600,69552,452592.25,6507.25,USD,1000,ss03ss418278,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity8,73200,56364,366831,6508.25,USD,1000,ss03ss424818,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity7,73200,59292,385946.45,6509.25,USD,1000,ss03ss42ss849,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity6,76000,63080,410666.57,6510.25,USD,1000,ss03ss42ss810,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity5,62000,59520,387549.6,6511.25,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity10,73200,71736,467162.77,6512.25,USD,1000,ss03ss429096,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity3,62000,59520,387668.64,6513.25,USD,1000,ss03ss432ss64,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity7,62000,54560,355417.48,6514.25,USD,1000,ss03ss441867,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity3,84000,73920,481607.28,6515.25,USD,1000,ss03ss43946ss,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity5,62000,57660,375726.98,6516.25,USD,1000,ss03ss448434,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity10,62000,45260,294970.74,6517.25,USD,1000,ss03ss4ss3088,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity1,75600,61992,404079.35,6518.25,USD,1000,ss03ss463033,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity2,75600,53676,349927.26,6519.25,USD,1000,ss03ss468334,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity5,89600,85120,555003.68,6520.25,USD,1000,ss03ss47637ss,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity2,89600,86016,560931.84,6521.25,USD,1000,ss03ss490428,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity3,89600,68096,444139.14,6522.25,USD,1000,ss03ss484726,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity6,85200,79236,516876.24,6523.25,USD,1000,ss03ss484719,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity1,89600,76160,496886.88,6524.25,USD,1000,ss03ss497681,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity8,75600,53676,350249.32,6525.25,USD,1000,ss03ssss0ss778,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity5,89600,77952,508734.24,6526.25,USD,1000,ss03ssss12726,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity4,89600,77056,502963.78,6527.25,USD,1000,ss03ssss28638,Apr-23,
p20,2000062,2023-04-18,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity5,1,0.9,5.88,6528.2,USD,1000,ss03ssss12ss88,Apr-23,
p20,po509294,2023-02-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity9,89600,77952,508968.1,6529.25,USD,1000,ss03ssss3ss870,Apr-23,
p20,po509532,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity9,78000,75660,494078.72,6530.25,USD,1000,ss03ssssss0807,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity9,75600,58212,380197.13,6531.25,USD,1000,ss03ssssss6136,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity8,62000,62000,404999.5,6532.25,USD,1000,ss03ssssss6074,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity4,44800,34496,225370.99,6533.25,USD,1000,ss03ssssss9ss04,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W0,commodity5,62000,44640,291688.92,6534.25,USD,1000,ss03ssssss9972,Apr-23,
p20,po500715,2023-01-23,ZHK0000001,sN01,ZHK0000001sN0102511W1,commodity3,23600,21476,142574.87,6638.8,USD,1000,ss03ss414398,Apr-23,
p20,po500715,2023-01-23,ZHK0000001,sN01,ZHK0000001sN0102511W1,commodity7,23600,19824,131627.4,6639.8,USD,1000,ss03ss429268,Apr-23,
p20,po500715,2023-01-23,ZHK0000001,sN01,ZHK0000001sN0102511W1,commodity1,23600,20296,134781.68,6640.8,USD,1000,ss03ss448432,Apr-23,
p20,po500715,2023-01-23,ZHK0000001,sN01,ZHK0000001sN0102511W1,commodity8,23600,21476,142639.3,6641.8,USD,1000,ss03ssss10ss28,Apr-23,
p20,po500715,2023-01-23,ZHK0000001,sN01,ZHK0000001sN0102511W1,commodity7,23600,22184,147363.88,6642.8,USD,1000,ss03ssss1782ss,Apr-23,
p20,po500715,2023-01-23,ZHK0000001,sN01,ZHK0000001sN0102511W1,commodity2,23600,21476,142682.25,6643.8,USD,1000,ss03ssssss6128,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity6,396000,328680,2150053.65,6541.48,USD,1000,ss03ss397747,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity4,396000,332640,2176290.55,6542.48,USD,1000,ss03ss418282,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity10,396000,312840,2047062.28,6543.48,USD,1000,ss03ss414ss13,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity10,396000,396000,2591614.08,6544.48,USD,1000,ss03ss424821,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity1,396000,320760,2099528.16,6545.48,USD,1000,ss03ss42ss847,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity1,396000,364320,2385013.59,6546.48,USD,1000,ss03ss429090,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity10,396000,388080,2540946.04,6547.48,USD,1000,ss03ss432ss66,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity10,396000,364320,2385742.23,6548.48,USD,1000,ss03ss441726,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity10,396000,372240,2437978.44,6549.48,USD,1000,ss03ss448433,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity3,396000,324720,2127071.87,6550.48,USD,1000,ss03ss4ss3087,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity1,396000,336600,2205228.17,6551.48,USD,1000,ss03ss463032,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity9,396000,289080,1894190.92,6552.48,USD,1000,ss03ss4674ss1,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity6,396000,348480,2283756.71,6553.48,USD,1000,ss03ss476374,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity6,396000,293040,1920724.82,6554.48,USD,1000,ss03ss490427,Apr-23,
p20,po508552,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity4,396000,380160,2492131.28,6555.48,USD,1000,ss03ss484727,Apr-23,
p20,po509399,2023-02-09,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity3,21600,19440,127457.97,6556.48,USD,1000,ss03ss497683,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity1,4800,4272,28013.55,6557.48,USD,1000,ss03ssss0ss777,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity6,81600,57120,374620.38,6558.48,USD,1000,ss03ssss0ss777,Apr-23,
p20,po509399,2023-02-09,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity1,21600,18792,123265.75,6559.48,USD,1000,ss03ssss0ss69ss,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity7,81600,75072,492508.35,6560.48,USD,1000,ss03ssss17823,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity2,81600,72624,476520.92,6561.48,USD,1000,ss03ssss19388,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity9,81600,65280,428398.69,6562.48,USD,1000,ss03ssss28640,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity4,81600,60384,396329.18,6563.48,USD,1000,ss03ssss33232,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity4,81600,76704,503521.87,6564.48,USD,1000,ss03ssssss0666,Apr-23,
p20,po509461,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity9,81600,65280,428594.53,6565.48,USD,1000,ss03ssssss6076,Apr-23,
p20,po509547,2023-03-02,ZHK0000001,sN01,ZHK0000001sN0102511W2,commodity4,94000,87420,574041.68,6566.48,USD,1000,ss03ssssss9974,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity6,301200,289152,1825856.09,6314.52,USD,1000,ss03ss397ss0ss,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity9,301200,222888,1407653.62,6315.52,USD,1000,ss03ss418279,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity6,301200,240960,1522028.66,6316.52,USD,1000,ss03ss414ss11,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity8,301200,228912,1446156.14,6317.52,USD,1000,ss03ss424822,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity10,301200,237948,1503479.2,6318.52,USD,1000,ss03ss42ss848,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity4,301200,216864,1370476.39,6319.52,USD,1000,ss03ss42909ss,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity6,301200,292164,1846628.41,6320.52,USD,1000,ss03ss432ss6ss,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity4,301200,265056,1675556.81,6321.52,USD,1000,ss03ss441868,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity1,301200,219876,1390170.41,6322.52,USD,1000,ss03ss44843ss,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity9,301200,274092,1733226.24,6323.52,USD,1000,ss03ss4ss2926,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity4,301200,228912,1447758.52,6324.52,USD,1000,ss03ss463028,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity7,301200,268068,1695669.5,6325.52,USD,1000,ss03ss467447,Apr-23,
p20,po508551,2023-12-15,ZHK0000001,sN01,ZHK0000001sN0102511W4,commodity5,301200,262044,1657826.61,6326.52,USD,1000,ss03ss476606,Apr-23,
